Stream Size,Batch Size,Time (ms)
0.06000,6,3,0.103122,,0.05000,6,3,0.098291,,0.04000,6,3,0.045104,,0.03000,6,3,0.015806,,0.02000,6,3,0.006407,,
0.06000,6,4,0.074711,,0.05000,6,4,0.062446,,0.04000,6,4,0.034943,,0.03000,6,4,0.014155,,0.02000,6,4,0.004991,,
0.06000,6,5,0.050924,,0.05000,6,5,0.046032,,0.04000,6,5,0.026850,,0.03000,6,5,0.013170,,0.02000,6,5,0.004024,,
0.06000,6,6,0.043588,,0.05000,6,6,0.038315,,0.04000,6,6,0.028389,,0.03000,6,6,0.009571,,0.02000,6,6,0.003539,,
0.06000,6,7,0.034611,,0.05000,6,7,0.035394,,0.04000,6,7,0.023535,,0.03000,6,7,0.009729,,0.02000,6,7,0.003054,,
0.06000,6,8,0.031212,,0.05000,6,8,0.030372,,0.04000,6,8,0.024032,,0.03000,6,8,0.010940,,0.02000,6,8,0.003014,,
0.06000,6,9,0.025725,,0.05000,6,9,0.024770,,0.04000,6,9,0.019754,,0.03000,6,9,0.009317,,0.02000,6,9,0.002905,,
0.06000,6,10,0.023684,,0.05000,6,10,0.021644,,0.04000,6,10,0.018945,,0.03000,6,10,0.007797,,0.02000,6,10,0.002725,,
0.06000,6,11,0.021580,,0.05000,6,11,0.019915,,0.04000,6,11,0.017203,,0.03000,6,11,0.008279,,0.02000,6,11,0.002571,,
0.06000,6,12,0.019110,,0.05000,6,12,0.017860,,0.04000,6,12,0.014465,,0.03000,6,12,0.008178,,0.02000,6,12,0.002144,,
0.06000,6,13,0.017386,,0.05000,6,13,0.016112,,0.04000,6,13,0.014529,,0.03000,6,13,0.008486,,0.02000,6,13,0.002240,,
0.06000,6,14,0.016098,,0.05000,6,14,0.015508,,0.04000,6,14,0.013700,,0.03000,6,14,0.007359,,0.02000,6,14,0.002224,,
0.06000,6,15,0.014770,,0.05000,6,15,0.014417,,0.04000,6,15,0.013325,,0.03000,6,15,0.006852,,0.02000,6,15,0.002049,,
0.06000,6,16,0.013898,,0.05000,6,16,0.013125,,0.04000,6,16,0.012604,,0.03000,6,16,0.006270,,0.02000,6,16,0.001952,,
0.06000,7,1,0.383372,,0.05000,7,1,0.234747,,0.04000,7,1,0.089763,,0.03000,7,1,0.035174,,0.02000,7,1,0.021131,,
0.06000,7,2,0.169738,,0.05000,7,2,0.138807,,0.04000,7,2,0.058308,,0.03000,7,2,0.022368,,0.02000,7,2,0.009653,,
0.06000,7,3,0.089455,,0.05000,7,3,0.076684,,0.04000,7,3,0.041139,,0.03000,7,3,0.015926,,0.02000,7,3,0.005983,,
0.06000,7,4,0.064685,,0.05000,7,4,0.056119,,0.04000,7,4,0.029636,,0.03000,7,4,0.013316,,0.02000,7,4,0.004702,,
0.06000,7,5,0.045410,,0.05000,7,5,0.041837,,0.04000,7,5,0.024242,,0.03000,7,5,0.011088,,0.02000,7,5,0.003416,,
0.06000,7,6,0.038421,,0.05000,7,6,0.036989,,0.04000,7,6,0.024359,,0.03000,7,6,0.009023,,0.02000,7,6,0.003338,,
0.06000,7,7,0.031505,,0.05000,7,7,0.029724,,0.04000,7,7,0.020545,,0.03000,7,7,0.009145,,0.02000,7,7,0.002801,,
0.06000,7,8,0.028193,,0.05000,7,8,0.024554,,0.04000,7,8,0.018004,,0.03000,7,8,0.008468,,0.02000,7,8,0.002698,,
0.06000,7,9,0.023833,,0.05000,7,9,0.022465,,0.04000,7,9,0.017626,,0.03000,7,9,0.008021,,0.02000,7,9,0.002168,,
0.06000,7,10,0.019499,,0.05000,7,10,0.024616,,0.04000,7,10,0.015453,,0.03000,7,10,0.007053,,0.02000,7,10,0.002254,,
